Endrendrum Punnagai,"Endrendrum Punnagai (English: Everlasting Smile) is a 2013 Indian Tamil coming-of-age comedy-drama film written and directed by I. Ahmed starring Jiiva, Trisha Krishnan, Vinay Rai and Santhanam. The film has music by Harris Jayaraj and cinematography by R. Madhi. The film was launched officially in Chennai on 29 June 2012. Upon its release on 20 December 2013, the film met with positive reviews from critics and became a commercial success.",https://upload.wikimedia.org/wikipedia/en/c/c1/Endrendrum_punnagai.jpg,20-12-2013,G.K.M. Tamil Kumaran,I. Ahmed,I. Ahmed,Tamil,159,7.9,Action
Irandaam Ulagam,"Irandaam Ulagam (English: Second World) is an Indian Tamil romantic fantasy film written and directed by Selvaraghavan. Starring Arya and Anushka Shetty, the film features soundtrack composed by Harris Jayaraj, background score by Anirudh Ravichander and cinematography handled by Ramji. The film was dubbed in Telugu (as Varna). After several months of production, the film was released worldwide on 22 November 2013. It opened to mixed reviews.",https://upload.wikimedia.org/wikipedia/en/f/f7/Irandam_Ulagam.jpg,22-11-2013,Prasad V. Potluri,Selvaraghavan,Selvaraghavan,Tamil,103,6.8,Action
All in All Azhagu Raja,"All in All Azhagu Raja (2013) is a Tamil romantic comedy film written and directed by M. Rajesh. It featured Karthi, Prabhu, Kajal Aggarwal and Santhanam. The film was released on 2 November 2013 and received negative reviews and became a flop at boxoffice.",https://upload.wikimedia.org/wikipedia/en/0/05/All_in_All_Azhagu_Raja_poster.jpg,02-11-2013,K. E. Gnanavel Raja,M. Rajesh,M. Rajesh,Tamil,185,9.8,Romance
Thuppakki,"Thuppakki (English: The Gun) is a 2012 Indian Tamil-language action film written and directed by AR Murugadoss. It features Vijay and Kajal Aggarwal in the lead roles, Vidyut Jammwal as the antagonist, as well as Jayaram and Sathyan in supporting roles. The film, produced by S. Thanu, features background score and soundtrack composed by Harris Jayaraj with cinematography handled by Santhosh Sivan, who with Thuppakki, introduced the Arri Alexa camera to Indian cinema. The story revolves around an Indian army intelligence officer from a Mumbai-based Tamil family on a mission to track down and destroy a terrorist group and deactivate the sleeper cells under its command.
The film, which commenced production in December 2011 in Mumbai, was released on 13 November 2012, coinciding with the festival of Diwali. Upon release, the film became the highest grossing Tamil film of 2012. The film was also released in Telugu under the same title in Andhra Pradesh, where it was also very well received. Thuppakki went on to win six Vijay Awards from sixteen nominations, and was nominated for seven South Filmfare Awards, including Best Film (Tamil), Best Director (Tamil) and Best Actor (Tamil).",https://upload.wikimedia.org/wikipedia/en/b/be/Thuppakki_poster.jpg,13-11-2012,Kalaipuli S. Thanu,AR Murugadoss,AR Murugadoss,Tamil,93,7.1,Tragedy
Maattrraan,"Maattrraan (English: Alternate) is a 2012 Tamil science fiction thriller film co-written and directed by K. V. Anand and produced by Kalpathi S. Aghoram. It stars Suriya who portrays conjoined twins, along with Kajal Aggarwal in lead roles while Sachin Khedekar and Tara play supporting roles. Maattrraan released worldwide on 12 October 2012.",https://upload.wikimedia.org/wikipedia/en/1/17/Maattrraan.jpg,12-10-2012,Kalpathi S. Aghoram,Subha,K. V. Anand,Tamil,125,6.4,Tragedy
Kadhalil Sodhappuvadhu Yeppadi,Kadhalil Sodhappuvadhu Yeppadi (How to Mess Up in Love) is a 2012 Indian romantic comedy film based on the same-titled short film directed by debutant Balaji Mohan. It was simultaneously shot in Tamil and Telugu (titled Love Failure) languages. The film stars Siddharth and Amala Paul in the lead roles. It was released worldwide on 17 February 2012 to critical acclaim and was declared a hit.,https://upload.wikimedia.org/wikipedia/en/7/7e/Kadhalil_Sodhappuvadhu_Eppadi.jpg,17-02-2012,Sasikanth Sivaji,Balaji Mohan,Balaji Mohan,Tamil,118,6.6,Tragedy
Kalakalappu,"Kalakalappu is a 2012 Indian Tamil comedy film co-written co-produced and directed by Sundar C. and produced by his wife Kushboo Sundar. It features Vimal, Shiva, Anjali, Oviya and Santhanam in lead roles and music composed by Vijay Ebenezer. It was originally titled Masala Cafe, but was later renamed to Kalakalappu. The film released on 11 May 2012. The film is 25th directorial venture for Sundar.C.The film was remade in Telugu as Jump Jilani starring Allari Naresh.",https://upload.wikimedia.org/wikipedia/en/e/eb/Kalakalappu_Movie_Posters.jpg,11-05-2012,Ronnie Screwvala,Badri,Sundar C.,Tamil,135,9.5,Comedy
Thaandavam,"Thaandavam is a 2012 Indian Tamil action thriller film written and directed by A. L. Vijay, starring Vikram, Jagapati Babu, Anushka Shetty, Amy Jackson and Lakshmi Rai. It is produced by UTV Motion Pictures and features music composed by G. V. Prakash Kumar. Thaandavam was released worldwide on 28 September 2012. Its dubbed Telugu version, Siva Thaandavam, was released on 5 October 2012. Later on, in 2015, the film was also dubbed and released in Hindi under the title Desh Prem The Real Hero.",https://upload.wikimedia.org/wikipedia/en/5/5b/Thaandavam_Promo_Poster.jpg,28-09-2012,"
",A. L. Vijay,A. L. Vijay,Tamil,186,9.3,Comedy
Vettai,"Vettai (English: Hunt) is a 2012 Indian Tamil action film written and directed by N. Linguswamy. The film stars Arya, R. Madhavan, Sameera Reddy and Amala Paul in the lead roles while Ashutosh Rana, Thambi Ramaiah and Nassar played supporting roles. The film score is composed by Yuvan Shankar Raja, while cinematography is by Nirav Shah and editing handled by Anthony Gonsalves. The film became announced shortly after the release of Lingusamy's Paiyaa, with Dhayanidhi Alagiri's Cloud Nine Movies agreeing to produce the film, following a successful collaboration during the director's previous film. During a lengthy pre-production phase, the film underwent major changes in its main cast and Cloud Nine Movies stepped out of the project, with Linguswamy's own banner, Thirupathi Brothers, taking up the film. Filming was initially planned to begin by mid-2010, but was delayed until March 2011. The film was later remade into Telugu as Tadakha by Kishore Kumar and in Bengali as Hitman by Sumon.
The film revolves around two brothers, the elder being sensitive to violence and the younger being a jobless rogue, settled in Thoothukudi.",https://upload.wikimedia.org/wikipedia/en/3/34/Vettai-poster06.jpg,14-01-2012,N. Subash Chandra Bose,Brinda Sarathy,N. Linguswamy,Tamil,178,8.9,Action
Leelai,"Leelai (English: Play) is a 2012 Tamil romantic comedy film directed by Andrew Louis and produced by Ramesh Babu. It stars débutantes Shiv Pandit and Manasi Parekh in lead roles along with Santhanam and Suhasini Raju in pivotal roles. The film which began in May 2008, opened after production delays on 27 April 2012 to positive reviews.",https://upload.wikimedia.org/wikipedia/en/3/3d/Leelai_-_Poster.jpg,02-08-2012,Ramesh Babu,Andrew Louis,Andrew Louis,Tamil,184,9.9,Tragedy
Saattai,"Saattai is a 2012 Indian Tamil drama film written and directed by M. Anbazhagan. The film features Samuthirakani and Thambi Ramaiah in pivotal roles. The film's soundtrack and background score were composed by D. Imman. The film received positive reviews from critics.The shooting took place in NLC. This film is said to have Inspired from the 2011 Malayalam hit ""Manikyakallu"" starring Prithviraj and Samvrutha Sunil.",https://upload.wikimedia.org/wikipedia/en/6/6a/Saattai_poster.jpg,21-09-2012,Prabhu Solomon,,M.Anbazhagan,Tamil,182,8.5,Drama
Thadaiyara Thaakka,Thadaiyara Thaakka (English: Breaking all Barriers) is a 2012 Tamil action thriller film written and directed by Magizh Thirumeni who earlier directed Mundhinam Paartheney. The film stars Arun Vijay and Mamta Mohandas. The film released on 1 June 2012 to positive reviews from critics.,https://upload.wikimedia.org/wikipedia/en/4/42/Thadaiyara_Thaakka.jpg,01-06-2012,N. S. Mohan,Magizh Thirumeni,Magizh Thirumeni,Tamil,123,7.8,Tragedy
Neethaane En Ponvasantham,"Neethaane En Ponvasantham (English: You Are My Golden Springtime) is a 2012 Indian Tamil romance film co-written and directed by Gautham Menon, featuring Jiiva and Samantha in the lead roles. The film is based on a story written by Reshma Ghatala, who produced the film alongside Elred Kumar, Jayaraman, Venkat Somasundaram and Menon. The film's score and soundtrack were composed by Ilaiyaraaja, while cinematography was handled by M. S. Prabhu and Om Prakash.
Neethaane En Ponvasantham tells the love story of Varun (Jiiva) and Nithya (Samantha) through three stages of their life; their school days, college life and then in their late twenties. The venture was simultaneously shot in Telugu as Yeto Vellipoyindhi Manasu, which features Nani playing Jiiva's role, while the team also briefly filmed an incomplete Hindi version with Aditya Roy Kapoor, with Samantha playing the leading female role in all three versions. The film was released on 14 December 2012, receiving positive to mixed reviews from critics, before enduring an average run at the box office.
The film was praised for its music and the chemistry between the lead actors; Jiiva and Samantha were appreciated for their performances, although the film's screenplay was criticised. At the end of its theatrical run Neethane En Ponvasantham received a number of awards, including the Filmfare Award for Best Tamil Actress for Samantha.",https://upload.wikimedia.org/wikipedia/en/c/c4/Neethaane_En_Ponvasantham_poster.jpg,14-12-2012,Reshma Ghatala,Reshma Ghatala,Gautham Vasudev Menon,Tamil,196,6.9,Comedy
Mugamoodi,"Mugamoodi (English: The Mask) is a 2012 Indian Tamil martial arts superhero film written and directed by Mysskin that features Jiiva, Pooja Hegde and Narain in lead roles. It is the first Tamil super-hero movie. The film was declared an Average grosser by the Box Office, grossing around Rs 55 crores on a budget of Rs 20 crores, with additional revenues from music and TV sales. The film is about a man who cannot tolerate injustice and corruption and hence turns into a vigilante to fight against it for a better society. This film was dedicated to Bruce Lee. With mixed critical response the film was released on 31 August 2012, along with its dubbed Telugu version titled Mask. It has also been dubbed in Hindi as Mahabali Ek Super Hero.",https://upload.wikimedia.org/wikipedia/en/b/b6/Mugamoodi-poster.jpg,31-08-2012,Ronnie Screwvala,Mysskin,Mysskin,Tamil,115,8.8,Comedy
Mankatha,"Mankatha is a 2011 Indian Tamil-language black comedy action-heist film, written and directed by Venkat Prabhu. It features Ajith Kumar in the lead role, starring in his 50th film, along with an ensemble cast including Arjun Sarja, Trisha Krishnan, Vaibhav Reddy, Lakshmi Rai, Andrea Jeremiah, Premji Amaren, Mahat Raghavendra and Anjali. It was produced by Dhayanidhi Alagiri's Cloud Nine Movies while Yuvan Shankar Raja composed the musical score and soundtrack, with Sakthi Saravanan working as the cinematographer and the duo Praveen K. L. and N. B. Srikanth as editors. The story, set in Mumbai, revolves around a heist of cricket betting money, executed by a gang of four thieves, who are joined by a fifth unknown man, and its aftermath.The film became a blockbuster very soon and became the first salt and pepper hit for Venkat Prabhu after which he continued the same style in all his upcoming films.
The film was formally launched in August 2010, with its principal photography beginning on 25 October 2010. Filming was held for more than eight months and took place primarily across Chennai, the Dharavi slum in Mumbai and Bangkok, Thailand. Following speculations regarding the film's release, Sun Pictures acquired the theatrical rights and distributed the film via Raadhika Sarathkumar's Radaan Mediaworks. Mankatha released on 31 August 2011 worldwide to generally positive reviews and grossed the second biggest opening of all time after Endhiran at the time of release.",https://upload.wikimedia.org/wikipedia/en/2/24/Mankathathefilm01.jpg,09-09-2011,Dhayanidhi Alagiri,,Venkat Prabhu,Tamil,119,9.5,Tragedy
Aadukalam,"Aadukalam (English: Arena) is a 2011 Indian Tamil-language drama film written and directed by Vetrimaran. The film stars Dhanush, Taapsee Pannu, V. I. S. Jayapalan and Kishore. The film was released on 14 January 2011 to positive critical feedback. The film won six awards at the 58th National Film Awards, including Best Director, Best Screenplay and Best Actor. The film was also felicitated with five awards in 59th Filmfare Awards South - Best Film, Best Director, Best Actor, Best Music Director and Best Cinematography. Based on an online poll by The Times of India, Vetri Maaran was chosen as the best director for Aadukalam. The Telugu dubbed version Pandem Kollu released on 30 January 2015.",https://upload.wikimedia.org/wikipedia/en/4/42/Aadukalam.jpg,14-01-2011,S. Kathiresan,Vetrimaran,Vetrimaran,Tamil,100,7.7,Action
Velayudham,"Velayudham is a 2011 Indian Tamil action masala film written and directed by M. Raja. It stars Vijay in the title roles, alongside Hansika Motwani as the female lead, Abhimanyu Singh,Genelia D'Souza, Saranya Mohan and Santhanam in supporting roles.
The film revolves around a villager who arrives in the city to collect money, is forced to take upon the disguise of superhero and starts to eradicate the evils that pertains within the society such as corruption, prostitution, terrorism etc. In the process, he loses his younger sister. The rest of the story is how Velu avenges the death of his sister and thwarts the plans of a terrorist and an evil minister who is behind the misdeeds.
Velayudham released on 26 October 2011 to positive reviews and became the third highest grossing Tamil film of 2011 and became a major commercial success among Tamil Diwali releases despite competition with 7aum Arivu. The movie went on to complete its 100-day theatrical run on 3 February 2012 at many centers and was declared a blockbuster. This movie is a remake of Telugu movie Azad starring Nagarjuna Akkineni.",https://upload.wikimedia.org/wikipedia/en/e/ef/Velayutham_poster.jpg,26-10-2011,V. Ravichandran,Subha,M. Raja,Tamil,132,7.5,Tragedy
Mayakkam Enna,"Mayakkam Enna (English: What is this illusion?) is a 2011 Tamil musical film written and directed by Selvaraghavan and produced by Gemini Film Circuit in association with Aum Productions Selvaraghavan its own banner. It stars his brother Dhanush, along with newcomer Richa Gangopadhyay, and features music scored by G. V. Prakash Kumar while the cinematography was handled by Ramji. Mayakkam Enna depicts the story of an aspiring wildlife photographer and his struggles in life. The film, produced and distributed by Gemini Film Circuit, was released on 25 November 2011. after originally being slated to air on the same day as Osthi. The movie was a hit at box office.",https://upload.wikimedia.org/wikipedia/en/e/ef/Mayakkam_Enna_Promo.JPG,25-11-2011,Dineshkumar,Selvaraghavan,Selvaraghavan,Tamil,102,9.8,Tragedy
Engaeyum Eppothum,"Engaeyum Eppothum (Anywhere, Anytime) is a 2011 Tamil romantic drama film written and directed by newcomer M. Saravanan. Starring Jai, Anjali, Sharwanand and Ananya, it was produced by A R Murugadoss in association with Fox Star Studios, marking the studio's entry into Tamil cinema. Engeyum Eppodhum illustrates two love stories—one set against the backdrop of Chennai and the other in Tiruchi—which join together in the climax. The film released on 16 September 2011, to very positive reviews, going on to become a critical and commercial success. The film was dubbed into Telugu as Journey and released on 16 December 2011.",https://upload.wikimedia.org/wikipedia/en/b/b0/Engaeyum_Eppothum.jpg,16-09-2011,A R Murugadoss,M Saravanan,M Saravanan,Tamil,192,9.6,Comedy
Kaavalan,"Kaavalan (English: Bodyguard) is a 2011 Tamil romantic comedy film written and directed by Siddique, starring Asin and Vijay in the lead roles. The film is a remake of Siddique's previous Malayalam film Bodyguard. It features Rajkiran, Mithra Kurian, Roja and Vadivelu in supporting roles with musical score composed by Vidyasagar. The film's principal shoot commenced in April 2010 and was completed by November 2010. The Movie was selected to be screened at the Shanghai International Film Festival out of many projects submitted by India. The Songs Composed by Vidyasagar were topping the charts. The film ran for 100 days in theatres.",https://upload.wikimedia.org/wikipedia/en/4/45/Kaavalan_Vijay_Asin_Poster.jpg,15-01-2011,C.Romesh Babu,Siddique,Siddique,Tamil,152,9.1,Comedy
Vaagai Sooda Vaa,"Vaagai Sooda Vaa (Tamil: ???? ??? ??; English: Come to crown us) is a 2011 Tamil romantic dramedy film directed by A. Sarkunam, directing his second film after Kalavani. It features Vimal and newcomer Iniya in the lead roles, with Bhagyaraj, Ponvannan and Thambi Ramaiah playing supporting roles. The film is a period piece set in the 1960s in a remote village in Tamil Nadu. The film released on 30 September 2011 to generally positive reviews. Subsequently, the film was honored with the National Film Award for Best Feature Film in Tamil for 2012.",https://upload.wikimedia.org/wikipedia/en/6/68/Vaagai-Sooda-Vaa-Stills-006.jpg,30-09-2011,S. Muruganandham,Sarkunam,A. Sarkunam,Tamil,119,8.2,Drama
Poraali,"Poraali (Tamil: ??????; English: The Warrior) is an Indian Tamil film written and directed by Samuthirakani, starring M. Sasikumar in the lead role. The film, also featuring Telugu actors Allari Naresh and Swati alongside Niveda, Vasundhara and Ganja Karuppu in pivotal roles, released on 1 December 2011. Poraali illustrates an astute fighter who can take on a large, greedy group.",https://upload.wikimedia.org/wikipedia/en/7/79/Poraali_poster.jpg,01-12-2011,M. Sasikumar,Samuthirakani,Samuthirakani,Tamil,196,9.8,Romance
Rajapattai,"Rajapattai (Tamil: ?????????; English: King's path) is a 2011 Tamil masala film directed by Suseenthiran based on a story by Seenu Vasan. Featuring Vikram and Deeksha Seth in the lead roles and music composed by Yuvan Shankar Raja, the film is produced by Prasad V. Potluri's newly launched PVP Cinema on a budget of ? 400 million. The story revolves around the issue of land grabbing and how the protagonist becomes involved in it. The film was also dubbed into Telugu and was released as Veedinthe on 30 December. The film received largely negative reviews and was flop at the box office.",https://upload.wikimedia.org/wikipedia/en/0/0f/Rajapattai.jpg,23-12-2011,Prasad V. Potluri,Bhaskar Sakthi,Suseenthiran,Tamil,98,9.8,Comedy
Vandhaan Vendraan,"Vanthaan Vendraan (English: He Came, He Won) is an Indian Tamil crime thriller, written and directed by R. Kannan that stars Jiiva, Nandha and Taapsee Pannu in lead roles. Principal photography began on 27 August 2010, and the film released on 16 September 2011 to mixed reviews.",https://upload.wikimedia.org/wikipedia/en/0/0d/VandhaanVendraanposter.jpg,16-09-2011,K. S. Sreenivasan,R. Kannan,R. Kannan,Tamil,99,9.4,Action
Veppam,"Veppam (English: Heat) is a 2011 Indian Tamil action thriller written and directed by newcomer Anjana Ali Khan, starring Nani, Karthik Kumar, Bindu Madhavi and Nithya Menen. The story narrates events from the slum areas of Chennai, showcasing characters and their struggles. The film, jointly produced by Gautham Menon's Photon Kathaas and R. S. Infotainment, had been in production for over one year. The film released on 29 July 2011, while a dubbed Telugu version, titled Sega, released simultaneously in Andhra Pradesh. Veppam received mixed reviews.",https://upload.wikimedia.org/wikipedia/en/e/e1/Veppam_poster.jpg,29-07-2011,Gautham Menon,Anjana Ali Khan. ( DiaIouges I.Prabu),Anjana Ali Khan,Tamil,181,7.8,Drama
Enthiran,"Enthiran (English: Robot) is a 2010 Indian Tamil-language science fiction film directed by S. Shankar and co-written by him and Sujatha Rangarajan. The film stars Rajinikanth and Aishwarya Rai in lead roles; Danny Denzongpa, Santhanam and Karunas play supporting roles. The soundtrack album and background score were composed by A. R. Rahman while the dialogues, cinematography, editing and art direction were handled by Madhan Karky, R. Rathnavelu, Anthony and Sabu Cyril respectively.
The story revolves around the struggle of scientist Dr. Vaseegaran (played by Rajinikanth) to control his creation, an android named Chitti (also played by Rajinikanth), after Chitti's software is upgraded to give it the ability to comprehend and exhibit human emotions. The project backfires when the robot falls in love with the scientist's girlfriend (Rai), and is manipulated by Bohra (Denzongpa), a rival scientist, into becoming homicidal.
After being stalled in the development phase for nearly a decade, the film's principal photography began in 2008 and lasted two years. Enthiran marked the debut of Legacy Effects studio (which was responsible for the film's prosthetic make-up and animatronics) in Indian cinema.",https://upload.wikimedia.org/wikipedia/en/0/0f/Enthiran_poster.jpg,01-10-2010,Kalanithi Maran,"
",S. Shankar,Tamil,192,6.5,Comedy
Paiyaa,"Paiyaa (English: Boy) is a 2010 Indian Tamil-language romantic road action film written, produced and directed by N. Linguswamy. It stars Karthi and Tamannaah, with Milind Soman, Sonia Deepti and Jagan appearing in supporting roles. The film follows the journey of two strangers – a jobless carefree man, living in Bangalore, and a woman with whom he has fallen in love. Upon the woman's request, he drives her to Mumbai, while a group of gangsters follow them, planning to kidnap the woman. Meanwhile, the man also has a past in the city and he goes there to sort it out.
The film, produced by N. Subash Chandra Bose under the banner of Thirupathi Brothers and distributed by Dhayanidhi Alagiri's Cloud Nine Movies, features a film score and soundtrack composed by Yuvan Shankar Raja, cinematography by Madhi and editing by Anthony Gonsalves. Following a lengthy pre-production phase, during which the film underwent major changes in its main cast and its technical crew, it began shooting in December 2008 at various locations throughout South India, most notably in Karnataka, Andhra Pradesh and Maharashtra. The film was released on 2 April 2010 to predominantly positive reviews and was commercially successful.",https://upload.wikimedia.org/wikipedia/en/d/d8/Paiyaa_poster.jpg,02-04-2010,N. Subash Chandra Bose,Brinda Sarathy,N. Linguswamy,Tamil,128,9.2,Drama
Mynaa,"Mynaa (Tamil: ????; Myna; Telugu: Prema Khaidhi) is a 2010 Indian Tamil romantic drama film directed and written by Prabu Solomon. Jointly distributed by Udhayanidhi Stalin and Kalpathi S. Aghoram, it stars Vidharth and Amala Paul in the lead roles. Featuring an acclaimed soundtrack by D. Imman, the film, which garnered much anticipation prior to release, released on 5 November 2010, coinciding with the Diwali festival, receiving critical acclaim and going on to win the Best Film Award at the 58th Filmfare Awards South. Actor Thambi Ramaiah went on to win the National Film Award for Best Supporting Actor in 2011. The film was dubbed in Telugu as Prema Khaidhi.it was remade into kannada as Shyloo in 2011. The film is being remade in Hindi cinema by Prabhu Solomon, produced by Fox Star Studios Mynaa became a major success among 2010 Deepavali releases and was released along with Uthamaputhiran. A Bengali remake of this movie named PoraMon starring Symon, Mahiya Mahi And Anisur Rahman Milon was released on 14 June 2013.",https://upload.wikimedia.org/wikipedia/en/c/c5/Mynaa_poster.jpg,05-11-2010,John Max,Prabu Solomon,Prabhu Solomon,Tamil,147,9.5,Tragedy
Madrasapattinam,"Madharasapattinam (English: Madras Town) is a 2010 Indian Tamil period drama film, written and directed by A. L. Vijay. The film stars Arya and Amy Jackson, while Nassar, Cochin Hanifa and Alexx O'Nell play other prominent roles. The film released on 9 July 2010. It was later dubbed into Telugu and released in Andhra Pradesh as 1947: A Love Story.",https://upload.wikimedia.org/wikipedia/en/6/60/Madrasapattinam_Poster.jpg,09-07-2010,Kalpathi S. Aghoram,A. L. Vijay,A. L. Vijay,Tamil,184,8.4,Drama
Manmadan Ambu,"Manmadan Ambu (Cupid's Arrow) is a 2010 Indian Tamil romantic comedy film directed by K. S. Ravikumar. Written by Kamal Haasan, it stars himself alongside R. Madhavan and Trisha Krishnan in the lead roles, while featuring Ramesh Arvind, Sangeetha, Manju Pillai and Urvashi among others in supporting roles. The film features music composed by Devi Sri Prasad, with several songs written and sung by Kamal Haasan himself, while Manush Nandan and Shan Mohammed made their debut as cinematographer and editor.
After significant pre-production which included rehearsals of the entire script before filming, the film was extensively shot across Europe and on a cruise ship, whilst scenes were also canned across Chennai and Kodaikanal. It was produced by Udhayanidhi Stalin, Manmadan Ambu released worldwide on 23 December 2010. It was dubbed into Telugu as Manmadha Banam and distributed by Gemini Film Circuit. Upon release, the film opened to mixed reviews and had an average run at the box office.",https://upload.wikimedia.org/wikipedia/en/c/c2/Manmadhan_ambu.jpg,23-12-2010,Udhayanidhi Stalin,Kamal Haasan,K. S. Ravikumar,Tamil,158,6.9,Drama
Thillalangadi,"Thillalangadi (Tamil: ????????????; English: Naughtiness) is a 2010 Indian Tamil-language action comedy masala film directed by M. Raja that stars his brother Jayam Ravi, Shaam and Tamannaah in lead roles, and an extensive supporting cast including Prabhu Ganesan, Suhasini Maniratnam, comedians Vadivelu and Santhanam among others playing pivotal roles.
This is a remake of the 2009 Telugu film, Kick Starring Ravi Teja and Ileana D'Cruz. The film features soundtrack composed by Yuvan Shankar Raja, whilst Thaman's original score has been reused. The film, produced by Raja's father Mohan and to be distributed by Sun Pictures, released on 23 July 2010 and it was an average grosser.
Thillalangadi depicts story of Krishna (Jayam Ravi), a brilliant student, who has excelled in all aspects of life but loves to have a 'kick' in his life. He would do anything just to experience this 'kick'.",https://upload.wikimedia.org/wikipedia/en/3/34/Thillalangadi.jpg,23-07-2010,M.Raja,Vakkantham Vamsi,M. Raja,Tamil,121,9.9,Romance
Naan Kadavul,Naan Kadavul (English: I am God) is a 2009 Indian Tamil drama film co-written and directed by Bala. Based on the Tamil novel Yezhaam Ulagam by Jeyamohan—who also penned the dialogues for the film. The film features Arya and Pooja in the lead roles.,https://upload.wikimedia.org/wikipedia/en/c/c0/Naan_kadavul.jpg,06-02-2009,K. S. Sreenivasan,,Bala,Tamil,170,6.8,Tragedy
Vaaranam Aayiram,"Vaaranam Aayiram (English: A thousand elephants) is a 2008 Indian Tamil-language drama film written and directed by Gautham Menon. Suriya plays dual lead roles, with Simran, Divya Spandana, and Sameera Reddy. The film had been under production since late 2006, and was released worldwide on 14 November 2008. It was dubbed and released in Telugu as Surya s/o Krishnan.
The film illustrates the theme of how a father often came across his son's life as a hero and inspiration, whose death was deeply mourned in the end. As a tribute to the father of the director, the film opened in several countries with critical acclaim. The film was produced by Venu Ravichandran and has musical score by Harris Jayaraj, making Vaaranam Aayiram his final project with Gautham Menon before the formal break-up of their partnership, which was eventually resumed 7 years later, in Yennai Arindhaal (2015). It won many awards including the National Film Award for Best Feature Film in Tamil.",https://upload.wikimedia.org/wikipedia/en/9/9c/Vaaranam_Aayiram_poster.jpg,14-11-2008,V. Ravichandran,Gautham Vasudev Menon,Gautham Vasudev Menon,Tamil,173,6.9,Comedy
Dasavathaaram,"Dasavathaaram (English: The Ten Avatars) is a 2008 Indian Tamil disaster film, directed by K. S. Ravikumar. It stars Kamal Haasan, who also wrote the screenplay and story of the film, in ten distinct roles. Asin appears in two roles and Mallika Sherawat plays a subsidiary role. The film, which had been under production for nearly three years, was produced and primarily distributed by Venu Ravichandran. Primary filming locations included the United States and across Tamil Nadu in India. The soundtrack to the film was composed by Himesh Reshammiya and the background score was by Devi Sri Prasad.
The plot of the film revolves around bringing together the lives of several individuals beginning with the 12th century and ending with the 21st century; the main person being a research scientist who develops a bio-weapon and makes sure that it is not acquired by a group of terrorists. Several other people also get involved in the process and all their stories connect after the striking of a tsunami, thus bringing in philosophical views into the picture.",https://upload.wikimedia.org/wikipedia/en/1/16/Dasavatharam_poster.jpg,13-06-2008,Venu Ravichandran,Kamal Haasan,K. S. Ravikumar,Tamil,171,8.4,Comedy
Anjathe,"Anjathe (English: Do Not Fear) is a 2008 Tamil neo-noir action film written and directed by Mysskin; starring Narain  The film opened to rave reviews for its technical expertise, avant-garde filmmaking and for the performance of actor Narain. The composition of frames, selection of shots and its counter meaning in narration made Anjathe a perfect example of Tamil New Wave cinema. The film was remade in Kannada as Anjadiru.",https://upload.wikimedia.org/wikipedia/en/b/bd/Anjathe.jpg,07-06-2008,Hitesh Jhabak,Mysskin,Mysskin,Tamil,111,8,Tragedy
Kuruvi,"Kuruvi (English: Sparrow, although the title refers to ""Courier"") is a 2008 Tamil action film written and directed by Dharani. Produced by Udhayanidhi Stalin,the movie stars Trisha Krishnan, Vijay and Suman in the lead roles. Vivek, Ashish Vidyarthi, Manivannan and Malavika played other roles in the movie. The film opened to Indian audiences after several delays, on 3 May 2008. The movie was dubbed into Telugu as Dopidi, Hindi as Jo Jeeta Wohi Baazigar, and Malayalam with the same title.",https://upload.wikimedia.org/wikipedia/en/a/af/Kuruvi_poster.jpg,03-05-2008,Udhayanidhi Stalin,Babu Sivan,Dharani,Tamil,164,7.8,Drama
Ghilli,"Ghilli (English: Risk taker) is a 2004 Indian Tamil action film directed by Dharani and produced by A. M. Rathnam under the production company Sri Surya Movies. The film features Trisha and Vijay in lead roles with Ashish Vidyarthi, Dhamu, Prakash Raj, Mayilsamy and Janaki Sabesh playing supporting roles. The film is a remake of Telugu film Okkadu (2003).
The soundtrack album and background score were composed by Vidyasagar. Cinematography was handled by Gopinath and editing was done by V. T. Vijayan. Dialogues for the film were written by Bharathan. The plot revolves around an aspiring Kabaddi player who saves a girl from a murderous factionalist leader who wants to marry her. It was released on 17 April 2004.",https://upload.wikimedia.org/wikipedia/en/7/77/Ghilli308.jpg,17-04-2004,A. M. Rathnam,Bharathan (dialogues),Dharani,Tamil,156,3.6,Drama
Thimiru,"Thimiru (English: Audacious) is a 2006 Indian Tamil action film written and directed by debutant Tarun Gopi. It stars Vishal Krishna, Reema Sen and Sriya Reddy in lead and former football player I. M. Vijayan, Manoj K. Jayan and Vadivelu in supporting roles, whilst Kiran Rathod appears in an item number. The film's score and soundtrack are composed by Yuvan Shankar Raja. Produced by Vikram Krishna, under the banner of G K Film Corporation, it was released on 4 August 2006. Thimiru became highly successful at the box office and one of the top-grossing Tamil films in 2006. The film was also praised for Vadivelu's comedy.
The film was subsequently dubbed into Telugu, releasing as Pogaru(English: Pride) and was a runaway hit in Andhra Pradesh, too. It was later remade by director Vishal Raj in Kannada as Minchu but eventually failed to repeat the success of its original version.",https://upload.wikimedia.org/wikipedia/en/e/e4/Thimiru_DVD_Cover.jpg,04-08-2006,Vikram Krishna,Tarun Gopi,Tarun Gopi,Tamil,119,9.7,Action
